created,description,distance,duration,event_url,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required,group.created,group.group_lat,group.group_lon,group.id,group.join_mode,group.name,group.urlname,group.who,headcount,how_to_find_us,id,maybe_rsvp_count,name,photo_url,rsvp_limit,status,time,updated,utc_offset,venue.address_1,venue.address_2,venue.address_3,venue.city,venue.country,venue.id,venue.lat,venue.localized_country_name,venue.lon,venue.name,venue.phone,venue.repinned,venue.state,venue.zip,visibility,waitlist_count,why,yes_rsvp_count,timestamp_event,timestamp_event_weekday,category
1503338871000,"<p>NIGHT HIKE AT BALLONA LAGOON &amp; VENICE CANALS</p> <p>LOTS OF WATER AND BIRDS</p> <p>This hike will be a little less than 5 MILES, first on a packed dirt path around the Ballona Lagoon, then out to the end of the Marina Del Ray Jetty with views of sailboats and the sun over the ocean. Then we will walk up to and around some of the Venice Canals (see photo) and back to Washington Blvd., where we can have dinner or return to our cars.</p> <p>The hike is flat, and not difficult, but we do not move at a slow pace. I will wait at some junctions to let people catch up.</p> <p>See You There,</p> <p>Charles</p> <p>_______________________________________________________________________________<br/>-----A NOTE ABOUT MY 6:30 PM HIKES: -----------</p> <p><img src=""http://photos2.meetupstatic.com/photos/event/9/1/f/1/highres_43897361.jpeg"" /></p> <p>SOMETIMES I AM REALLY BUSY OR I AM STUCK IN TRAFFIC AND ARRIVE LATE. IF I AM NOT THERE AT 6:40, START THE HIKE WITHOUT ME! DON'T WAIT FOR ME! I WILL CATCH UP! THE HIKE ROUTE IS ALWAYS THE SAME, IT GOES IN A CLOCKWISE DIRECTION; SEE THE MAP BELOW... ()</p> <p>MY THURSDAY NIGHT HIKE SERIES FEATURES SIX DIFFERENT HIKES STARTING AT 6:30PM. THEY REVOLVE IN ALPHABETICAL ORDER: 1-Baldwin Hills Overlook, 2--Ballona Lagoon, 3--Cheviot Hills, 4--East Ballona Wetlands, 5--Kenneth Hahn Park/East Entrance, and 6--West Ballona Wetlands</p> <p>Rex</p> <p>----------------------------------------------------------</p> <p>DIRECTIONS: In West L.A/Marina Del Rey area--take Washington Blvd all the way to the beach. Two blocks before the Venice Pier, turn left on Via Dolce and go 1/2 mile. At the fork, go straight. (The left fork is Marquesas and that leads to Via Marina--DON'T go that way!) The right fork stays called Via Dolce and we will be parked next to the big lagoon, between Marquesas Way and Roma Court.</p> <p>HERE IS A PRINTABLE MAP:</p> <p><img src=""http://photos2.meetupstatic.com/photos/event/9/1/f/1/highres_43897361.jpeg"" /></p> <p><img src=""http://photos4.meetupstatic.com/photos/event/9/1/f/1/event_43897361.jpeg"" /></p> <p>A GOOGLE MAP TO THE HIKE:</p> <p><a href=""http://maps.google.com/maps?q=3945+Via+Dolce,+Marina+Del+Rey,+CA&amp;hl=en&amp;ll=33.976036,-118.46019&amp;spn=0.010463,0.01929&amp;sll=33.974969,-118.45886&amp;sspn=0.010463,0.01929&amp;z=16"" class=""linkified"">http://maps.google.com/maps?q=3945+Via+Dolce,+Marina+Del+Rey,+CA&amp;hl=en&amp;ll=33.976036,-118.46019&amp;spn=0.010463,0.01929&amp;sll=33.974969,-118.45886&amp;sspn=0.010463,0.01929&amp;z=16</a></p> <p>--------------------------</p> <p>BRING: water, flashlight, comfortable hiking shoes.</p> <p>DOGS: are allowed here as long as owner is on a leash</p> <p>CATS: are allowed off leash but good luck finding them when you want to cuddle later</p> <p>-------------------------</p> <p>STANDARD MEETUP DISCLAIMER OF LIABILITY:</p> <p>LEGAL STUFF: yes, by going on this hike, you agree to assume all risks of this hike, and that no one at Meetup including the organizer is responsible for your safety. See the Meetup terms of service especially paragraph 6.2:</p> <p><a href=""http://www.meetup.com/terms/"" class=""linkified"">http://www.meetup.com/terms/</a></p> <p>-------------------------------------------</p> <p>ARE YOU GETTING TOO MANY MEETUP HIKE EMAILS: Subscribe to my free summary of Meetup hikes in the L.A. area: <a href=""http://lameetuphikes.blogspot.com"" class=""linkified"">http://lameetuphikes.blogspot.com</a> (<a href=""http://lameetuphikes.blogspot.com/"" class=""linkified"">http://lameetuphikes.blogspot.com/</a>)</p> <p>You get one summary email a week.</p> <p>AND TO READ MY NEW HIKING SPOTS BLOG: <a href=""http://rare-earth-news.blogspot.com"" class=""linkified"">http://rare-earth-news.blogspot.com</a></p>",10.753985404968262,6300000.0,https://www.meetup.com/los-angeles-hiking-group/events/243455279/,,,,,,,1150086246000,34.080001831054695,-118.26000213623048,262967,open,Los Angeles Hiking Group,los-angeles-hiking-group,Hikers,0,"Meet at 6:30, hike starts at 6:40, whether I am there or not. Hike starts on the west side of Via Dolce",hfjsqnywqbkb,0,"#2-Ballona Lagoon, Jetty and Venice Canals--& Thai For dinner",,,upcoming,1512700200000,1512381021000,-28800000,3945 Via Dolce,,,Marina Del Rey,us,2793261.0,33.975983,USA,-118.460182,Ballona Lagoon,,False,CA,90292,public,0,,16,2017-12-07 20:30:00,4,outdoors/adventure
1498535541000,"<p>Mount Erie up on Fidalgo Island will be our last hike of the year before we start snowshoeing.  We'll head out to this destination along the Puget Sound and hopefully get some good, albeit, chilly weather that day.  </p> <p>This will be a 5 mile round trip according to WTA however, I think it might be a little bit longer.  Although, the climb isn't so bad considering that it only goes up about 1000 feet.  </p> <p>Check out this hike on WTA:</p> <p><a href=""http://www.wta.org/go-hiking/hikes/mount-erie""><a href=""http://www.wta.org/go-hiking/hikes/mount-erie"" class=""linkified"">http://www.wta.org/go-hiking/hikes/mount-erie</a></a></p> <p>Afterwards we could either go to Edison or the Snow Goose.</p> <p>The rideshare for this trip is $15 per person.</p> <p>See you all at the 145th St Park n Ride at 8am.</p>",19.76521110534668,25200000.0,https://www.meetup.com/tenderfootadventures/events/241107412/,,,,,,,1438030149000,47.66999816894531,-122.37999725341795,18776994,open,Tenderfoot Adventures,tenderfootadventures,tenderfooters,0,,241107412,0,HIke - Mount Erie (Last Hike of the Year),,,upcoming,1512662400000,1507584924000,-28800000,,,,,,,,,,,,,,,public,0,,14,2017-12-07 10:00:00,4,outdoors/adventure
1511185695000,<p>Everyone will be responsible for the cost of their own meal. I'll also be accepting donations to help offset the cost of the membership. Come out for dinner and conversation with other Christian singles. Our last Meetup went well; let's do it again!</p>,10.305542945861816,,https://www.meetup.com/Miamisburg-Christian-Singles-Meetup/events/245252639/,,,,,,,1508874015000,39.63000106811523,-84.26000213623047,26373607,open,Miamisburg Christian Singles Meetup,Miamisburg-Christian-Singles-Meetup,Members,0,,245252639,0,Let's have dinner,,,upcoming,1512860400000,1511185695000,-18000000,10563 Innovation Drive,,,Miamisburg,US,25622496.0,39.59755300000001,USA,-84.23278,BJ's Restaurant & Brewhouse,,False,,,public,0,,10,2017-12-09 17:00:00,6,religion/beliefs
1510321770000,"<p>Join us for the club holiday party!! Kim is hosting, and Elke will be cooking--woohoo!! There will be snacks, appetizers, desserts, and a book exchange, just like we did last year. We'll also be reading Dog Tripping by David Rosenfelt in December--it is a light memoir--perfect for the busy holidays. </p> <p>For the party, please feel free to bring an appetizer/dessert, or drink to share. So looking forward to seeing Kim's art and tasting Elke's food--they'll both be amazing! Look forward to celebrating the holidays with you all!</p> <p><br/>Amazon Link to Dog Tripping: <a href=""https://www.amazon.com/Dogtripping-Rescues-Volunteers-Cross-Country-Adventure/dp/1250053463/ref=sr_1_1?ie=UTF8&amp;qid=1510321521&amp;sr=8-1&amp;keywords=dog+tripping"" class=""linkified"">https://www.amazon.com/Dogtripping-Rescues-Volunteers-Cross-Country-Adventure/dp/1250053463/ref=sr_1_1?ie=UTF8&amp;qid=1510321521&amp;sr=8-1&amp;keywords=dog+tripping</a></p>",9.113780975341797,,https://www.meetup.com/Murray-Hill-Women-Wine-and-Words-Book-Club/events/244995438/,,,,,,,1470529101000,45.4900016784668,-122.8000030517578,20287213,approval,"Murray Hill Women, Wine, and Words Book Club",Murray-Hill-Women-Wine-and-Words-Book-Club,Members,0,,244995438,0,Club Holiday Party! - December Book: Dog Tripping by David Rosenfelt,,,upcoming,1512703800000,1510321834000,-28800000,,,,,,,,,,,,,,,public,0,,8,2017-12-07 21:30:00,4,book clubs
1512414351000,"<p>Join us for our next webinar ""Idea to Algorithm: The Full Workflow Behind Developing a Quantitative Trading Strategy"" with Delaney Mackenzie, Director of Academia. As always, the webinar will be recorded. </p> <p>Register <a href=""https://attendee.gotowebinar.com/register/4783166239008002818""><b>here</b></a>!</p> <p><b>Idea to Algorithm: The Full Workflow Behind Developing a Quantitative Trading Strategy</b></p> <p>The process of strategy development is that of turning ideas into money. There are numerous steps in between, many of which are unknown to people entering into the space. We'll talk about the common workflows for turning ideas into models, evaluating models, constructing risk constrained portfolios, and executing profitable trades. We'll also talk about some of the common failure modes in each, and what to be aware of to help avoid them. Among the free and open source tools we'll discuss are alphalens, the Quantopian risk model, and pyfolio.</p> <p>Register <a href=""https://attendee.gotowebinar.com/register/4783166239008002818""><b>here</b></a>!</p> <p><b>About the Speaker</b></p> <p>Delaney’s background is in computer science, statistics, math, and computational genetics. As Director of Academia at Quantopian, he oversees the firm’s worldwide educational and academic initiatives. While working with professors at schools including Princeton, MIT, Stanford, and Harvard, Delaney developed the free online Quantopian Lecture Series. The lecture series draws from academic rigor and industry realism and has since spawned a global workshop program teaching quantitative finance. Delaney currently focuses on maintaining the quality of the lectures as they grow, while also growing the audience of people who have learned from the lectures. He graduated from Princeton with a degree in Computer Science.</p> <p>To learn more about Quantopian visit:<b> <a href=""https://www.quantopian.com/?utm_source=meetup&amp;utm_medium=web&amp;utm_campaign=riskwebinar"">www.quantopian.com</a>.</b></p>",12.454828262329102,,https://www.meetup.com/Boston-Algorithmic-Trading/events/245644350/,,,,,,,1354830920000,42.36000061035156,-71.05000305175781,6143312,open,Boston Algorithmic Trading,Boston-Algorithmic-Trading,Quants,0,webinar,245644350,0,WEBINAR:The Full Workflow Behind Developing a Quantitative Trading Strategy,,,upcoming,1512676800000,1512414351000,-18000000,,,,,,,,,,,,,,,public,0,,47,2017-12-07 14:00:00,4,tech
1452743440000,"<p>Intelligent discussions meets every 2nd and 4th Wednesday in the Community Room at Earth Fare, on Pelham Rd at I-85.  We usually have about 10-15 attendees.  (You can't trust the RSVPs because regulars don't bother to RSVP anymore!) </p> <p>This is the repeating placeholder and will be changed as topics are announced.  If you have a topic you'd like to see discussed let the organizers know!</p>",17.368650436401367,,https://www.meetup.com/Greenville-Intelligent-Discussions-Group/events/245309255/,,,,,,,1239830835000,34.84999847412109,-82.4000015258789,1435374,open,Greenville Intelligent Discussions Group,Greenville-Intelligent-Discussions-Group,Members,0,Community Room,tpmvnlywqbrb,0,Wed Night Placeholder,,,upcoming,1513209600000,1452743440000,-18000000,3620 Pelham Road,,,Greenville,us,4412562.0,34.86002,USA,-82.268776,Earth Fare The Healthy Supermarket- Community Room,,False,SC,29615,public,0,,3,2017-12-13 18:00:00,3,socializing
1497029907000,"<p>We will be playing No Limit Holdem every night in the league this year. </p> <p>Barry Galen and Len Brocki will be again be hosting a Texas Hold’em League at the Christopher Club in Kettering. The league will play every other week on Fridays thru the end of April 2018 (except the last Friday in December 2017). There will be 20 tournaments overall. The buy-in each week will be $50 of which $40 goes to the tournament prize fund. The additional $10 will be used to fund a Tournament of Champions (TOC) where the top 30 point leaders over the 10 month period will qualify to play for whatever is in the TOC fund. See the details below.</p> <p><br/>Our main goal associated with our tournaments and cash games is that we want to provide a legal, safe, honest, fair and fun place for poker players to enjoy our “sport”. There will never be a rake to benefit the house or any one player and everyone will show respect for others and the way they decide to play their cards. Anyone caught cheating or showing disrespect for others will be banned from the league. Having said that, here are the key points regarding the tournaments for all to consider:</p> <p><b>Friday Night Tournaments</b></p> <p>• The tournaments will be every other Friday and will start promptly at 7 pm.</p> <p>•  The buy in is $50 with $40 going to the payout each Friday. If we average close to 30 players a night the payout will be $1,200 and we will pay 1 spot for every 5 players. Final table chops are OK, provided that all remaining players agree with the terms.</p> <p>• The tournaments will all be No Limit Texas Hold’em.</p> <p>• We will use Roberts rules at all times to settle disagreements or issues. The house (Barry or Len) reserves the right to make the final decision on all disputes. We do not like house rules so we will do our best to run our games like a Casino.</p> <p>•  The starting chips will be 12,000 and we will accept new players until the end of the first break. We use <a href=""http://www.meetup.com/"">www.meetup.com</a> to advertise our meeting so please use the site to RSVP your attendance.</p> <p>• Blind levels will be 20 minutes for all levels.</p> <p>• We will not be using antes in any of the tournaments.</p> <p><b>Tournament of Champions (TOC)</b></p> <p>• There will be a TOC at the end of the 10 month period funded by the extra $10 each week. Each week we will be donating $75 to the Christopher Club out of the TOC fund to cover the rent and cleaning of the room we will be playing in. It is a nice a safe place to play.</p> <p>• The top 30 point leaders will play in a free roll at the end of the 10 months for the pot. We will use the best 15 out of the 20 scores over the league to calculate the point total for the TOC. This should encourage those that cannot play every week to still play.</p> <p>• Each week, a WSOP player of the year point chart will be used. Minimum points will be 10 with points going up like a bell curve the closer you get to the final table. A link to the file with the points will be posted to the meetup web site for all to see.</p> <p>• The first place point leader at the end of the 10 months will get $200 off the top of the TOC prize pool.</p> <p>• Starting chip stack will 20,000 for 30th place and graduate up at 500 chips per place so that the point leader will have 34,500 chips for an average chip stack of 27,250.</p> <p>• The TOC date will be announced close to the end of each TOC.</p> <p><b>Cash Games</b></p> <p>• We will have a cash game after the tournaments as a table is freed up.</p> <p>• The games played are usually dealer’s choice.</p> <p>• There is no rake taken at any cash game.</p> <p>Please call Barry or Len at the numbers below if you have any questions or need to adjust your RSVP at the last minute.</p> <p>Barry Galen (937)[masked]&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;</p> <p>Len Brocki (513)[masked]&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;&lt;a&gt;&lt;/a&gt;</p>",7.4469170570373535,,https://www.meetup.com/kettering-poker/events/240669266/,,,,,,,1161979281000,39.66999816894531,-84.12000274658203,353712,approval,"Doug, Len and Pat's Poker Meetup Group",kettering-poker,Poker Players,0,Go to Governor's Place off Dorothy Ln and enter driveway at the end we are in the building in the back right corner of the parking lot,240669266,0,Friday Night Texas Hold'em League 2017/2018 (13 of 20),,60.0,upcoming,1516406400000,1500751836000,-18000000,3150 S Dixie Hwy,,,Kettering,US,20852352.0,39.705017,USA,-84.201309,The Christopher Club,,False,,,public,0,,15,2018-01-19 18:00:00,5,games
1511742275000,"<p>Take a break from the holiday madness and escape to tropical islands. If you can't,  the next best thing is Spice Isle Restaurant.  Relax! Music, fun, entertainment. </p> <p>Taste the tropics at Spice Isle, an upscale restaurant home to Caribbean fusion cuisine. Listen to live steel drum music. Spice Isle has  a scratch kitchen using  fresh ingredients to create  tasty, flavorful Caribbean fusion cuisine. Owner Joyce Joseph has planned a special night for our group.  <b>She has created a prix fixe (price fixed) menu includes  three courses , including tip,  and tax  for $70 per person</b>.  Optional BYO /or choose  from a selection of wines from Alba Winery (not included in price).   </p> <p>Reservation  through the restaurant is  required. You will need to provide a credit card number  to hold the seat.  You must also  RSVP on this site as well so that you can sit with the group.   <b> Call[masked] and ask for Joyce- mention Hunterdon Food and Wine Enthusiasts</b>  by December 8 to reserve.  The event is limited to a maximum of 20 people</p> <p>Here is the special menu for our evening:</p> <p><b><i>Choose one of the following appetizers:</i></b></p> <p><b>Jamaican Jerk Shrimp Tacos-</b> shrimp sautéed in pimento, scallions, thyme, scotch bonnet peppers, avocado, fresh island slaw, soft corn tortilla</p> <p><b>Mango or Jerk Wings</b> <b><i>GF</i></b>  -mango glazed or jerk chicken wings</p> <p><b>Spice Isle Codfish Fritters</b>-salted bacalao, roasted corn and tomato relish, roasted red pepper coulis</p> <p>&lt;a&gt;<b>Mango and Greens </b>&lt;/a&gt;<b>Salad</b> <b><i>GF</i></b> -field greens, fresh mangoes, cucumbers, red bell peppers, crumbled blue, red wine vinaigrette</p> <p><b>Jamaican Chicken and Dumpling Soup with Pumpkin</b></p> <p><b><i>Choose one of the following entrees:</i></b></p> <p><b>Chef’s Calypso</b> -platter of jerk chicken, curry goat, stewed oxtails, rice and peas, vegetable sauté, plantains</p> <p><b>Escovitch Fish of the Day</b> -pan-seared fillet, sweet peppers, onions, carrots, jasmine rice, sautéed okra</p> <p><b>Rasta Pasta </b>(<i>vegetarian</i>) -penne, red and green bell peppers, tomato, spinach, carrots, fresh herbs in coconut sauce</p> <p><b><i>Choose one of the following desserts:</i></b></p> <p>&lt;a&gt;<b>Caribbean Rum Black Cake</b>&lt;/a&gt;</p> <p>Trinidadian rum fruit cake</p> <p><b>Flourless Chocolate Cake </b><b><i>GF</i></b> -rich, smooth, and creamy Belgium chocolate</p> <p><b>Gourmet Tropical Sorbet</b> -Mango, Coconut, Passion fruit</p> <p><b>Gourmet Gelato</b> -Sea Salt Caramel Brownie with Stout ,Pistachio, Gingerbread</p> <p><b><i>Choice of herbal tea or coffee included</i></b></p> <p><b>Cost of 3 course meal with tea or coffee $70 (includes tax and tip)</b></p> <p>Hope to see you soon! </p> <p>Ellen</p>",24.31358528137207,,https://www.meetup.com/Hunterdon-Food-and-Wine-Enthusiasts/events/245423153/,,,,,,,1446386149000,40.650001525878906,-74.93000030517578,19079681,open,Hunterdon Food and Wine Enthusiasts,Hunterdon-Food-and-Wine-Enthusiasts,Tasters,0,Reservation under Hunterdon/Food Wine Enthusiasts,245423153,0,Spice Isle 3 course Dinner with Steel Drum Music,,,upcoming,1513382400000,1511759016000,-18000000,41 Mountain Blvd,,,Warren,us,25633346.0,40.619892,USA,-74.490089,Spice Isle,,False,NJ,,public,0,,10,2017-12-15 18:00:00,5,food/drink
1507509467000,"<p>Join us for the twenty fifth in the 911 Trail Series, and this is a really good one! Almost the entire route we will follow is dedicated trail, and a good section of the very long Schuykill River Trail I have not done!</p> <p><img src=""https://secure.meetupstatic.com/photos/event/7/7/f/600_465181919.jpeg"" /></p> <p>We'll meet at the Sheetz in Shoemakersville, get some refreshments for the hike, then move the cars to our end point nearby. From there, we'll shuttle as few as possible to the starting point to the north, based on how many  participants arrive.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/7/a/6/600_465181958.jpeg"" /></p> <p>Most of this hike is on the Batram section of the Schuykill River Trail, which is somewhat segmented, but we have good stuff to fill in those missing sections. We'll continue south and see remnants of the Schuykill Canal, as well as railroad trestles and such.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/7/d/8/600_465182008.jpeg"" /></p> <p>The route joins with the Appalachian Trail for a short time, and we continue south through Schuykill Gap, and along the river to the lovely town of Hamburg. From there, we cross the river and continue to the south.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/7/f/2/600_465182034.jpeg"" /></p> <p>We'll probably get a bite to eat in Hamburg, as our final break before heading to Shoemakersville. We'll try to hike the Schuykill Canal towpath to the south, but will eventually have to come out to the back road for the final leg of the hike because it's somewhat obliterated. The back road is very little used and should be very pleasant.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/8/7/f/600_465182175.jpeg"" /></p> <p>This hike will leave us off near where we'll pick up for the next hike in the 911 Trail series.<br/>For any further information, contact me at[masked]</p>",11.097064971923828,33300000.0,https://www.meetup.com/Metrotrails/events/244041125/,,,,,,,1321325613000,40.86000061035156,-74.83999633789062,2814872,open,"Metrotrails: NJ, PA, NY Metropolitan Area Hiking and More!",Metrotrails,"""Hikers""",0,"Simply meet at Sheetz; we will move cars to our end point up the road from there, then shuttle to the start.",244041125,0,911 Trail Pt 25: Upper Schuykill!,,,upcoming,1520771400000,1507509467000,-14400000,554 Shoemaker Ave,,,Shoemakersville,us,25539839.0,40.501606,USA,-75.964134,Sheetz,,False,PA,,public,0,,4,2018-03-11 07:30:00,0,outdoors/adventure
1511918522000,"<p>Gathering in someone's home is such a great way for people to really connect and get to know each other. So George and I are hosting a vegan potluck at our home in Cuyahoga Falls! Please bring something vegan-friendly to share, and if you want points with me, make it gluten-free so I can eat it! ;) Some important info...</p> <p>~We ask that you not wear perfume, cologne, or other chemical fragrances that day.<br/>~We do have a cat, FYI for allergies.<br/>~Please only bring children who are not yet ambulatory or old enough to be unsupervised. Our house is not kid-proof. <br/>~We take shoes off in the house. Some people like a heads-up about that so they can bring their slippers, or at least wear matching (or intentionally cute non-matching) socks. ;)</p> <p>Once your RSVP is confirmed I'll send you the address!</p>",7.690785884857178,,https://www.meetup.com/Vegan-Akron/events/245482407/,,,,,,,1510681932000,41.040000915527344,-81.5199966430664,26598428,open,Vegan Akron,Vegan-Akron,Members,0,,245482407,0,First Vegan Akron Potluck!,,,upcoming,1512775800000,1512064321000,-18000000,,,,,,,,,,,,,,,public,0,,6,2017-12-08 17:30:00,5,error
1511281864000,"<p>Sunday December 24,10 a.m. </p> <p>Moderate hilly ~5 mile hike. </p> <p>Meet at the main parking area at 660 Bay Front South, just past the Irondequoit Bay Fish and Game Club , (Do not park in the Fish &amp; Game Club lot). (Click on ""map"" above for location and directions).</p> <p><br/><i><b>For any questions or for more information contact the hike leader Derek P. at 475-0923.</b></i></p> <p>For the county map of the park go to:</p> <p><br/><a href=""http://www.monroecounty.gov/p/Irondequoit%20Bay%20Park%20West%20Map.pdf"">&lt;/a&gt;</p> <p>&lt;a href=""https://www2.monroecounty.gov/files/parks/ibpw%20map%209%2016.pdf""&gt;<a href=""https://www2.monroecounty.gov/files/parks/ibpw%20map%209%2016.pdf"" class=""linkified"">https://www2.monroecounty.gov/files/parks/ibpw%20map%209%2016.pdf</a></a></p> <p>A reminder: pets are not allowed on the hikes.</p> <p><br/>GVHC Hike #6186.</p>",11.806192398071287,,https://www.meetup.com/gvhghikes/events/245283517/,,,,,,,1234992892000,43.16999816894531,-77.5999984741211,1386734,approval,Genesee Valley Hiking Group (GVHG),gvhghikes,Hiking Enthusiasts,0,,245283517,0,Irondequoit Bay Park West Hike.,,,upcoming,1514127600000,1511281864000,-18000000,660 Bay Front South,,,Rochester,us,1589214.0,43.189114,USA,-77.53008,Irondequoit Bay Park West Parking Lot,,True,NY,14609,public,0,,3,2017-12-24 09:00:00,0,outdoors/adventure
1509049355000,"<p><i>*This hike is duplicated with Dayton Hikers on Feb 10th. Same time and place, in case you can't make this one.</i><i>*</i> <b><br/></b></p> <p><b>Hike the Beaver Creek Wetlands Winter Series - Beaver Creek Wetland Nature Reserve</b></p> <p><br/>The wetlands are beautiful places in winter. So let's get outside and visit the reserves of the Beaver Creek Wetlands. These places are very important to me and I love to visit them.</p> <p><b>This will be a discovery hike. </b>Pace will be slow as we will stop frequently to look, take pictures and talk about features of this reserve.</p> <p>We will meet at the Phillips Park and then hike down to the Beaver Creek Wetland Nature Reserve.</p> <p>In this series, we will visit all 11 reserves of the Beaver Creek Wetlands.</p> <p><br/><b>About Phillips Park/Beaver Creek Wetland Nature Reserve</b></p> <p><br/>This combined Greene County, Greene County Park District and Beavercreek Township park features a floodplain wetland. The trail descends to the Beaver Creek. The park features reconstructed wetlands and is the site of wetland research by the Wright State University Biology Department.</p> <p>Phillips Park was acquired by Beavercreek Township in 1990 from the Phillips Family. The trail northward is the access point for the Beaver Creek Wetlands Nature Reserve, owned by Greene County Park District.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/a/c/e/3/600_432284259.jpeg"" /></p> <p><b>Trail length:</b> About 2.5 miles total (can add more if we feel like it)</p> <p><br/><b>Trail difficulty:</b> Flat but prepare for mud.</p> <p><b>What to see:</b> This area of mixed habitat provides birdwatchers with great birding opportunities and is often a ""hotspot"" during the annual Audubon spring bird count. Primary habitats are floodplain woodlands, marsh, wet prairies, woodland pools, the creek and scrub shrub wetlands.</p> <p><b>Amenities:</b> Acreage is a combined 92.8, Township 41 acres, County Parks 51.8 acres. Adjacent green space includes: Rotary Park adding 113.6 acres and another 32.6 owned by Greene County Sanitary Engineering. Parking, picnic shelter, picnicking, fishing pond (catch and release), hiking trail, observation deck, portable restrooms</p> <p><b>Hike Extras</b>: Bring water, camera and binoculars.</p> <p><br/><b>About the Beaver Creek Wetlands</b>: The Beaver Creek Wetlands encompass over 2000 acres along the Beaver Creek and Little Beaver Creek watershed. The Beaver Creek Wetlands were preserved through a community partnership that encourages the restoration of wetland and traditional upland habitats, such as forests and prairies. The wetlands are managed by the Beaver Creek Wetlands Association, a non-profit land trust that promotes the use of these protected areas for education, research and recreation. <a href=""http://www.beavercreekwetlands.org/"">www.beavercreekwetlands.org</a></p> <p><b>Links</b></p> <p><br/><a href=""http://beavercreekwetlands.org/maplocations-phillipsrotarybcwnr.html"">Phillips Park/Beaver Creek Wetland Nature Reserve</a></p> <p><b>Pet Policy: Please leave pets at home. Thanks!</b></p>",23.999446868896484,,https://www.meetup.com/movingwater/events/244553378/,,,,,,,1258419975000,39.66999816894531,-84.25,1557960,approval,"OhioPaddlers.net - Paddling Ohio's Rivers, Creeks and Lakes!",movingwater,Friendly Paddlers,0,Parking lot by red barn,244553378,0,Beaver Creek Wetlands Winter Series: Beaver Creek Wetland Nature Reserve,,25.0,upcoming,1518361200000,1509049612000,-18000000,2090 Dayton Xenia Rd,,,Dayton,us,23518542.0,39.712124,USA,-84.013092,Phillips Park,,False,OH,,public,0,,4,2018-02-11 09:00:00,0,outdoors/adventure
1512499316000,"<p><img src=""http://photos2.meetupstatic.com/photos/event/3/0/2/3/600_458412323.jpeg"" /></p> <p>Most people, when asked what they think is the single most important thing they need in their diet, will respond ""protein."" However, when asked to explain what they understand about protein, usually have difficulty with any details.</p> <p>There is so much misinformation about what protein is, how much protein we need and what are the best sources? In this seminar, we'll examine the myths vs the scientific facts around protein.</p> <p><br/>In this seminar, you will learn:</p> <p>&gt; The history of protein research and propaganda.</p> <p>&gt; What the true human protein requirements are for optimal health.</p> <p>&gt; The best sources of protein that have no adverse effects.</p> <p>


$20 at the door. FREE if you pre-register with your rsvp that you are going on this page. Guests welcome.</p> <p>

Ruben J Guzman, MPH, ACLM is the author of Evolving Health and living proof of what it takes to lose weight, eat healthy and stay fit. Ruben possesses over 30 years of experience in the health field: attended 3 years at the UC Davis School of Medicine, Master’s degree in Public Health from UCLA specializing in behavioral sciences/health promotion, and is a member of the American College of Lifestyle Medicine. He has also coached many champion-level athletes in swimming, water polo and basketball over the course of over 40 years with an emphasis on nutrition to enhance performance. Having gone through his own health challenge and then losing 50+ pounds in 1995, Coach Ruben provides a living demonstration of what it takes to enjoy a lifestyle filled with energy, vitality and productivity. For more information, visit CoachRuben.com</p>",1.2447724342346191,7200000.0,https://www.meetup.com/forksoverknives/events/245671996/,,,,,,,1332816978000,38.68000030517578,-121.2300033569336,3553682,open,Forks Over Knives Meetup Group,forksoverknives,Members,0,,245671996,0,Truth About Protein,,,upcoming,1512860400000,1512499316000,-28800000,1515 8th Street,,,Sacramento,us,854729.0,38.57484,USA,-121.498435,Capital Athletic Club,,False,CA,95814,public,0,,4,2017-12-09 17:00:00,6,food/drink
